COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
3	1	0.10923996102064848	0	2633	0.1
2	2	0.2027724590152502	0	2633	0.1
3	3	0.30201996210962534	0	2633	0.1
2	4	0.40301496628671885	0	2633	0.1
2	5	0.5021524848416448	0	2633	0.1
3	6	0.602089986205101	0	2633	0.1
2	7	0.701967473141849	0	2633	0.1
1	8	0.8019499853253365	0	2633	0.1
4	9	0.9016125043854117	0	2633	0.1
1	10	1.0024125035852194	0	2633	0.1
3	11	1.1038449592888355	0	2633	0.1
2	12	1.202377500012517	0	2633	0.1
1	13	1.3017799844965339	0	2633	0.1
1	14	1.4016024582087994	0	2633	0.1
4	15	1.5016524586826563	0	2633	0.1
3	16	1.601932500489056	0	2633	0.1
3	17	1.7053799936547875	0	2633	0.1
4	18	1.8025749642401934	0	2633	0.1
2	19	1.9017799850553274	0	2633	0.1
2	20	2.0017800014466047	0	2633	0.1
3	21	2.1015450032427907	0	2633	0.1
3	22	2.203484997153282	0	2633	0.1
4	23	2.302192496135831	0	2633	0.1
3	24	2.402109964750707	0	2633	0.1
2	25	2.5038624554872513	0	2633	0.1
4	26	2.604442499577999	0	2633	0.1
1	27	2.702312464825809	0	2633	0.1
3	28	2.8017899952828884	0	2633	0.1
3	29	2.9017274966463447	0	2633	0.1
3	30	3.001822493970394	0	2633	0.1
4	31	3.1015999848023057	0	2633	0.1
4	32	3.2016574731096625	0	2633	0.1
4	33	3.301470000296831	0	2633	0.1
1	34	3.4016025066375732	0	2633	0.1
4	35	3.501702477224171	0	2633	0.1
4	36	3.601542483083904	0	2633	0.1
2	37	3.7019100040197372	0	2633	0.1
1	38	3.8041349966078997	0	2633	0.1
2	39	3.903467464260757	0	2633	0.1
3	40	4.002512460574508	0	2633	0.1
4	41	4.104087478481233	0	2633	0.1
3	42	4.202972464263439	0	2633	0.1
4	43	4.302150006406009	0	2633	0.1
4	44	4.401812455616891	0	2633	0.1
2	45	4.504652456380427	0	2633	0.1
4	46	4.6026699570938945	0	2633	0.1
1	47	4.702662485651672	0	2633	0.1
4	48	4.803099953569472	0	2633	0.1
4	49	4.9020374938845634	0	2633	0.1
4	50	5.001784977503121	0	2633	0.1
2	51	5.104787461459637	0	2633	0.1
3	52	5.203254958614707	0	2633	0.1
4	53	5.301882480271161	0	2633	0.1
2	54	5.401652455329895	0	2633	0.1
2	55	5.501792463473976	0	2633	0.1
3	56	5.601649973541498	0	2633	0.1
2	57	5.702267456799746	0	2633	0.1
1	58	5.801822463981807	0	2633	0.1
1	59	5.901597482152283	0	2633	0.1
2	60	6.003497466444969	0	2633	0.1
1	61	6.101782503537834	0	2633	0.1
4	62	6.201687483116984	0	2633	0.1
2	63	6.301959953270853	0	2633	0.1
1	64	6.402792474254966	0	2633	0.1
1	65	6.501864963211119	0	2633	0.1
3	66	6.6025024792179465	0	2633	0.1
1	67	6.701884986832738	0	2633	0.1
2	68	6.8015124555677176	0	2633	0.1
2	69	6.901710005477071	0	2633	0.1
2	70	7.029684958979487	0	2633	0.1
3	71	7.1017299592494965	0	2633	0.1
3	72	7.201817454770207	0	2633	0.1
4	73	7.301772474311292	0	2633	0.1
4	74	7.460867464542389	0	2633	0.1
2	75	7.501757461577654	0	2633	0.1
2	76	7.6016074838116765	0	2633	0.1
1	77	7.701604985632002	0	2633	0.1
2	78	7.802032493054867	0	2633	0.1
4	79	7.9019025061279535	0	2633	0.1
4	80	8.002652465365827	0	2633	0.1
1	81	8.101907456293702	0	2633	0.1
1	82	8.201879994012415	0	2633	0.1
1	83	8.301792475394905	0	2633	0.1
3	84	8.403219957835972	0	2633	0.1
2	85	8.502052500844002	0	2633	0.1
2	86	8.602590006776154	0	2633	0.1
1	87	8.703717486932874	0	2633	0.1
2	88	8.803414986468852	0	2633	0.1
3	89	8.902142462320626	0	2633	0.1
3	90	9.001652458682656	0	2633	0.1
3	91	9.101669993251562	0	2633	0.1
1	92	9.202022454701364	0	2633	0.1
3	93	9.303154977969825	0	2633	0.1
2	94	9.401772483251989	0	2633	0.1
4	95	9.501842460595071	0	2633	0.1
2	96	9.603120004758239	0	2633	0.1
1	97	9.702192479744554	0	2633	0.1
2	98	9.801744958385825	0	2633	0.1
1	99	9.902029973454773	0	2633	0.1
2	100	10.00312500167638	0	2633	0.1
1	101	10.101834959350526	0	2633	0.1
2	102	10.202372465282679	0	2633	0.1
2	103	10.303412466309965	0	2633	0.1
4	104	10.402107476256788	0	2633	0.1
2	105	10.50206495448947	0	2633	0.1
2	106	10.601979964412749	0	2633	0.1
4	107	10.702242474071681	0	2633	0.1
2	108	10.801727464422584	0	2633	0.1
3	109	10.901649962179363	0	2633	0.1
3	110	11.001750002615154	0	2633	0.1
2	111	11.102745006792247	0	2633	0.1
1	112	11.201767497695982	0	2633	0.1
1	113	11.301999958232045	0	2633	0.1
2	114	11.401407485827804	0	2633	0.1
4	115	11.501844953745604	0	2633	0.1
3	116	11.601742501370609	0	2633	0.1
2	117	11.702382476069033	0	2633	0.1
2	118	11.802015001885593	0	2633	0.1
1	119	11.90183250233531	0	2633	0.1
3	120	12.00152250006795	0	2633	0.1
4	121	12.101595005951822	0	2633	0.1
1	122	12.202922464348376	0	2633	0.1
4	123	12.302119983360171	0	2633	0.1
3	124	12.40186998154968	0	2633	0.1
3	125	12.50149997882545	0	2633	0.1
1	126	12.601557481102645	0	2633	0.1
4	127	12.70393745508045	0	2633	0.1
1	128	12.802389962598681	0	2633	0.1
1	129	12.90208997670561	0	2633	0.1
4	130	13.00189247354865	0	2633	0.1
2	131	13.101619980297983	0	2633	0.1
3	132	13.203202500008047	0	2633	0.1
3	133	13.302975003607571	0	2633	0.1
4	134	13.40190498623997	0	2633	0.1
1	135	13.502854979597032	0	2633	0.1
2	136	13.602514984086156	0	2633	0.1
4	137	13.702559997327626	0	2633	0.1
4	138	13.80145248491317	0	2633	0.1
2	139	13.901802473701537	0	2633	0.1
1	140	14.002067456021905	0	2633	0.1
3	141	14.102759999223053	0	2633	0.1
1	142	14.201719975098968	0	2633	0.1
2	143	14.301947462372482	0	2633	0.1
3	144	14.402244966477156	0	2633	0.1
4	145	14.50190495699644	0	2633	0.1
2	146	14.602074958384037	0	2633	0.1
1	147	14.702617493458092	0	2633	0.1
2	148	14.8022475047037	0	2633	0.1
3	149	14.901945004239678	0	2633	0.1
1	150	15.00284249894321	0	2633	0.1
2	151	15.103489975444973	0	2633	0.1
1	152	15.20237747579813	0	2633	0.1
3	153	15.301722474396229	0	2633	0.1
4	154	15.401817485690117	0	2633	0.1
