COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
4	1	0.2500985409133136	0	2621	0.25
-1	2	0.5000925830099732	0	2621	0.25
4	3	0.750092291040346	0	2621	0.25
4	4	1.0001108329743147	0	2621	0.25
-1	5	1.2500779579859227	0	2621	0.25
4	6	1.5001089160796255	0	2621	0.25
2	7	1.7500728329177946	0	2621	0.25
4	8	2.0000808748882264	0	2621	0.25
4	9	2.2500737078953534	0	2621	0.25
4	10	2.500087874941528	0	2621	0.25
2	11	2.7500765409786254	0	2621	0.25
3	12	3.000131665961817	0	2621	0.25
-1	13	3.250100415898487	0	2621	0.25
4	14	3.5000827910844237	0	2621	0.25
-1	15	3.7500937909353524	0	2621	0.25
4	16	4.000108041102067	0	2621	0.25
-1	17	4.250091541092843	0	2621	0.25
1	18	4.500098624965176	0	2621	0.25
3	19	4.750072125112638	0	2621	0.25
4	20	5.000085915904492	0	2621	0.25
2	21	5.250087457941845	0	2621	0.25
4	22	5.500066374894232	0	2621	0.25
-1	23	5.750105166109279	0	2621	0.25
4	24	6.0000895000994205	0	2621	0.25
-1	25	6.250116457929835	0	2621	0.25
-1	26	6.50007079099305	0	2621	0.25
4	27	6.75006700004451	0	2621	0.25
4	28	7.000090416055173	0	2621	0.25
4	29	7.250132540939376	0	2621	0.25
3	30	7.5000828329939395	0	2621	0.25
3	31	7.750090332934633	0	2621	0.25
4	32	8.000070207985118	0	2621	0.25
4	33	8.250091416062787	0	2621	0.25
-1	34	8.500067583052441	0	2621	0.25
4	35	8.7500715830829	0	2621	0.25
4	36	9.000099665950984	0	2621	0.25
4	37	9.25006162491627	0	2621	0.25
4	38	9.500074333045632	0	2621	0.25
2	39	9.75006924988702	0	2621	0.25
4	40	10.000083500053734	0	2621	0.25
4	41	10.250128583051264	0	2621	0.25
4	42	10.500064665917307	0	2621	0.25
4	43	10.750067166052759	0	2621	0.25
1	44	11.000100957928225	0	2621	0.25
-1	45	11.25010083289817	0	2621	0.25
3	46	11.500095833092928	0	2621	0.25
4	47	11.75006508291699	0	2621	0.25
4	48	12.000093457987532	0	2621	0.25
4	49	12.25009104097262	0	2621	0.25
4	50	12.500103208003566	0	2621	0.25
3	51	12.7500715830829	0	2621	0.25
4	52	13.000102125108242	0	2621	0.25
4	53	13.250085791107267	0	2621	0.25
2	54	13.500065374886617	0	2621	0.25
4	55	13.750056040938944	0	2621	0.25
4	56	14.000072665978223	0	2621	0.25
-1	57	14.250076041091233	0	2621	0.25
-1	58	14.5000805829186	0	2621	0.25
3	59	14.750075374962762	0	2621	0.25
1	60	15.0000706249848	0	2621	0.25
4	61	15.250091708032414	0	2621	0.25
-1	62	15.500077625038102	0	2621	0.25
3	63	15.75007866602391	0	2621	0.25
4	64	16.00009841611609	0	2621	0.25
4	65	16.250121291028336	0	2621	0.25
-1	66	16.500059833051637	0	2621	0.25
2	67	16.750065458007157	0	2621	0.25
4	68	17.000086625106633	0	2621	0.25
4	69	17.250094499904662	0	2621	0.25
4	70	17.500083457911387	0	2621	0.25
1	71	17.75006474996917	0	2621	0.25
4	72	18.000083500053734	0	2621	0.25
4	73	18.25007608300075	0	2621	0.25
4	74	18.50006420793943	0	2621	0.25
4	75	18.750062790932134	0	2621	0.25
1	76	19.00006966595538	0	2621	0.25
-1	77	19.250078540993854	0	2621	0.25
4	78	19.50008991593495	0	2621	0.25
-1	79	19.750072665978223	0	2621	0.25
4	80	20.000066624954343	0	2621	0.25
4	81	20.25008429097943	0	2621	0.25
3	82	20.500060958089307	0	2621	0.25
2	83	20.750083457911387	0	2621	0.25
4	84	21.000092125032097	0	2621	0.25
4	85	21.250113333109766	0	2621	0.25
4	86	21.500049290945753	0	2621	0.25
4	87	21.75004049995914	0	2621	0.25
4	88	22.00008533289656	0	2621	0.25
-1	89	22.250048832967877	0	2621	0.25
4	90	22.50004162499681	0	2621	0.25
4	91	22.750033624935895	0	2621	0.25
4	92	23.000053332885727	0	2621	0.25
-1	93	23.250066665932536	0	2621	0.25
4	94	23.500037583056837	0	2621	0.25
4	95	23.75003279093653	0	2621	0.25
4	96	24.00009104097262	0	2621	0.25
4	97	24.25005641602911	0	2621	0.25
3	98	24.50005133310333	0	2621	0.25
3	99	24.750039333011955	0	2621	0.25
4	100	25.00003912509419	0	2621	0.25
4	101	25.250095915980637	0	2621	0.25
-1	102	25.500054457923397	0	2621	0.25
4	103	25.750047208042815	0	2621	0.25
2	104	26.00004337495193	0	2621	0.25
4	105	26.25005487492308	0	2621	0.25
4	106	26.500038207974285	0	2621	0.25
4	107	26.75003304099664	0	2621	0.25
4	108	27.000128915999085	0	2621	0.25
4	109	27.250055707991123	0	2621	0.25
-1	110	27.500080457888544	0	2621	0.25
3	111	27.750050249975175	0	2621	0.25
4	112	28.000063125044107	0	2621	0.25
2	113	28.250081333098933	0	2621	0.25
4	114	28.50005504093133	0	2621	0.25
3	115	28.750038540922105	0	2621	0.25
4	116	29.000047540990636	0	2621	0.25
4	117	29.25003462494351	0	2621	0.25
-1	118	29.50005608308129	0	2621	0.25
4	119	29.75005920790136	0	2621	0.25
4	120	30.000053707975894	0	2621	0.25
-1	121	30.2500392079819	0	2621	0.25
4	122	30.50006645801477	0	2621	0.25
-1	123	30.750042957952246	0	2621	0.25
4	124	31.00005070795305	0	2621	0.25
4	125	31.25006766594015	0	2621	0.25
-1	126	31.500044249929488	0	2621	0.25
4	127	31.75003729108721	0	2621	0.25
3	128	32.0000569159165	0	2621	0.25
-1	129	32.25003408291377	0	2621	0.25
4	130	32.50004224991426	0	2621	0.25
-1	131	32.750060624908656	0	2621	0.25
4	132	33.00005666608922	0	2621	0.25
4	133	33.250042625004426	0	2621	0.25
4	134	33.50006525008939	0	2621	0.25
4	135	33.75004804111086	0	2621	0.25
1	136	34.00005920790136	0	2621	0.25
2	137	34.250045832945034	0	2621	0.25
4	138	34.500077083008364	0	2621	0.25
3	139	34.75004429090768	0	2621	0.25
3	140	35.00004033301957	0	2621	0.25
1	141	35.25004249997437	0	2621	0.25
1	142	35.50010662502609	0	2621	0.25
4	143	35.750055874930695	0	2621	0.25
4	144	36.000053165946156	0	2621	0.25
1	145	36.25004670792259	0	2621	0.25
-1	146	36.50005637505092	0	2621	0.25
4	147	36.75003679096699	0	2621	0.25
2	148	37.00005983305164	0	2621	0.25
3	149	37.2500374999363	0	2621	0.25
4	150	37.500047290930524	0	2621	0.25
4	151	37.750060541089624	0	2621	0.25
4	152	38.000063833082095	0	2621	0.25
-1	153	38.25005495804362	0	2621	0.25
-1	154	38.50008420809172	0	2621	0.25
-1	155	38.750050666043535	0	2621	0.25
1	156	39.000051625072956	0	2621	0.25
-1	157	39.250031125033274	0	2621	0.25
4	158	39.500042458064854	0	2621	0.25
-1	159	39.750041832914576	0	2621	0.25
4	160	40.00003416603431	0	2621	0.25
4	161	40.25004895799793	0	2621	0.25
-1	162	40.500079249963164	0	2621	0.25
4	163	40.750034583033994	0	2621	0.25
4	164	41.000042625004426	0	2621	0.25
4	165	41.250066416105255	0	2621	0.25
-1	166	41.50005312496796	0	2621	0.25
1	167	41.75005670799874	0	2621	0.25
4	168	42.00004899990745	0	2621	0.25
2	169	42.25004141591489	0	2621	0.25
4	170	42.500033708056435	0	2621	0.25
4	171	42.75005887495354	0	2621	0.25
4	172	43.00004445808008	0	2621	0.25
2	173	43.25007220800035	0	2621	0.25
4	174	43.50004004104994	0	2621	0.25
3	175	43.750047750072554	0	2621	0.25
4	176	44.00006358302198	0	2621	0.25
4	177	44.25011354102753	0	2621	0.25
4	178	44.50008116592653	0	2621	0.25
-1	179	44.75009716604836	1	2621	0.25
-1	180	45.00010245805606	0	2621	0.25
4	181	45.250096540898085	0	2621	0.25
4	182	45.500105791026726	0	2621	0.25
1	183	45.75008579110727	0	2621	0.25
4	184	46.00009441608563	0	2621	0.25
2	185	46.25008324999362	0	2621	0.25
4	186	46.50007479102351	0	2621	0.25
-1	187	46.75007008295506	0	2621	0.25
1	188	47.00008750008419	0	2621	0.25
4	189	47.25010337494314	0	2621	0.25
4	190	47.500074290903285	0	2621	0.25
-1	191	47.75007391604595	0	2621	0.25
4	192	48.000090500107035	0	2621	0.25
4	193	48.25007358309813	0	2621	0.25
3	194	48.500080958008766	0	2621	0.25
1	195	48.75007750000805	0	2621	0.25
4	196	49.000083999941126	0	2621	0.25
-1	197	49.25008450006135	0	2621	0.25
2	198	49.50007216609083	0	2621	0.25
-1	199	49.75006341608241	0	2621	0.25
3	200	50.00010566599667	0	2621	0.25
4	201	50.25010862504132	0	2621	0.25
4	202	50.50006683310494	0	2621	0.25
-1	203	50.75006995792501	0	2621	0.25
4	204	51.00009262491949	0	2621	0.25
4	205	51.25008024997078	0	2621	0.25
4	206	51.50006662495434	0	2621	0.25
4	207	51.75005825003609	0	2621	0.25
3	208	52.00008612498641	0	2621	0.25
4	209	52.25009249988943	0	2621	0.25
4	210	52.50007775006816	0	2621	0.25
4	211	52.75008795806207	0	2621	0.25
1	212	53.00010816589929	0	2621	0.25
4	213	53.250087208114564	0	2621	0.25
3	214	53.500068415887654	0	2621	0.25
4	215	53.75005308305845	0	2621	0.25
4	216	54.00007791607641	0	2621	0.25
-1	217	54.250086416024715	0	2621	0.25
3	218	54.50007716589607	0	2621	0.25
2	219	54.75007266597822	0	2621	0.25
2	220	55.00011020805687	0	2621	0.25
-1	221	55.250111083034426	0	2621	0.25
4	222	55.500068665947765	0	2621	0.25
4	223	55.75009349989705	0	2621	0.25
4	224	56.00008950009942	0	2621	0.25
4	225	56.25005808309652	0	2621	0.25
-1	226	56.5000636249315	0	2621	0.25
4	227	56.75008291611448	0	2621	0.25
4	228	57.00008579110727	0	2621	0.25
2	229	57.250095665920526	0	2621	0.25
2	230	57.50007012509741	0	2621	0.25
4	231	57.75005825003609	0	2621	0.25
4	232	58.0000928749796	0	2621	0.25
4	233	58.25007779104635	0	2621	0.25
-1	234	58.500062375096604	0	2621	0.25
3	235	58.750108500011265	0	2621	0.25
4	236	59.00007445807569	0	2621	0.25
1	237	59.25009945803322	0	2621	0.25
4	238	59.50007679103874	0	2621	0.25
4	239	59.75006170803681	0	2621	0.25
