COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
4	1	1.0001360410824418	0	2623	1.0
-1	3	2.000131166074425	0	2623	1.0
4	4	3.000112999929115	0	2623	1.0
-1	9	4.000139875104651	0	2623	1.0
-1	10	5.000119500095025	0	2623	1.0
-1	11	6.000095583032817	0	2623	1.0
4	12	7.000105124898255	0	2623	1.0
4	13	8.000096583040431	0	2623	1.0
-1	14	9.000065125059336	0	2623	1.0
-1	28	10.000103290891275	1	2623	1.0
-1	29	11.00007262500003	1	2623	1.0
-1	30	12.000091708032414	0	2623	1.0
4	31	13.000094624934718	0	2623	1.0
4	32	14.000113874906674	0	2623	1.0
-1	43	15.000109458109364	0	2623	1.0
4	44	16.000111165922135	0	2623	1.0
-1	45	17.000084666069597	2	2623	1.0
-1	49	18.00009841611609	2	2623	1.0
-1	50	19.000106832943857	3	2623	1.0
-1	53	20.000070082955062	4	2623	1.0
-1	54	21.000090833054855	4	2623	1.0
-1	55	22.000122708035633	4	2623	1.0
-1	57	23.000089375069365	4	2623	1.0
-1	58	24.000109957996756	4	2623	1.0
-1	62	25.000114040914923	3	2623	1.0
-1	64	26.000110040884465	3	2623	1.0
-1	66	27.000096374889836	2	2623	1.0
-1	69	28.00012058299035	1	2623	1.0
-1	76	29.00010500010103	0	2623	1.0
-1	89	30.000107208034024	0	2623	1.0
4	90	31.000103290891275	0	2623	1.0
-1	93	32.0001412499696	0	2623	1.0
4	94	33.00009400001727	0	2623	1.0
-1	99	34.00007737497799	0	2623	1.0
4	100	35.000113874906674	0	2623	1.0
2	101	36.00010616588406	0	2623	1.0
-1	109	37.000126915983856	1	2623	1.0
-1	110	38.00010049995035	1	2623	1.0
-1	113	39.00013000005856	0	2623	1.0
4	114	40.000078458106145	0	2623	1.0
4	115	41.00010187504813	0	2623	1.0
3	116	42.000104665989056	0	2623	1.0
-1	117	43.00010904110968	0	2623	1.0
4	118	44.00013249996118	0	2623	1.0
4	119	45.00011408305727	0	2623	1.0
-1	120	46.00009625009261	0	2623	1.0
4	121	47.00012741610408	0	2623	1.0
-1	143	48.00011241598986	0	2623	1.0
-1	146	49.00012133293785	0	2623	1.0
4	147	50.00011504092254	0	2623	1.0
-1	150	51.00007850001566	0	2623	1.0
-1	154	52.000101499957964	0	2623	1.0
-1	156	53.00011104089208	0	2623	1.0
-1	157	54.000112999929115	0	2623	1.0
4	158	55.00011337501928	0	2623	1.0
2	159	56.00010124989785	0	2623	1.0
-1	168	57.000114541035146	0	2623	1.0
4	169	58.00010912492871	0	2623	1.0
-1	175	59.00011799996719	1	2623	1.0
