COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
-1	1	1.0001217080280185	0	2622	1.0
4	2	2.0001306659542024	0	2622	1.0
4	3	3.0001105829142034	0	2622	1.0
2	4	4.000131458044052	0	2622	1.0
3	5	5.0001188749447465	0	2622	1.0
4	6	6.000098000047728	0	2622	1.0
4	7	7.000114915892482	0	2622	1.0
2	8	8.000096499919891	0	2622	1.0
-1	26	9.000101207988337	0	2622	1.0
3	27	10.000104333041236	0	2622	1.0
-1	30	11.000071291113272	0	2622	1.0
-1	33	12.0000907080248	1	2622	1.0
-1	34	13.00007945811376	1	2622	1.0
-1	36	14.000098416116089	0	2622	1.0
-1	43	15.000109582906589	0	2622	1.0
2	44	16.00007712491788	0	2622	1.0
-1	49	17.00009729107842	1	2622	1.0
-1	50	18.000092125032097	1	2622	1.0
-1	52	19.000108333071694	1	2622	1.0
-1	55	20.000075666001067	1	2622	1.0
-1	57	21.00010308297351	1	2622	1.0
-1	62	22.000122250057757	1	2622	1.0
-1	65	23.000102583086118	0	2622	1.0
4	66	24.000107707921416	0	2622	1.0
4	67	25.00011416594498	0	2622	1.0
-1	76	26.000111375004053	0	2622	1.0
4	77	27.000095499912277	0	2622	1.0
4	78	28.00012091593817	0	2622	1.0
1	79	29.000102415913716	0	2622	1.0
-1	89	30.00010724994354	0	2622	1.0
4	90	31.000103707890958	0	2622	1.0
1	91	32.00014229095541	0	2622	1.0
4	92	33.0000945830252	0	2622	1.0
-1	101	34.00007775006816	0	2622	1.0
4	102	35.00011137500405	0	2622	1.0
4	103	36.000106415944174	0	2622	1.0
-1	104	37.00012249988504	2	2622	1.0
-1	109	38.00009425007738	2	2622	1.0
-1	110	39.00013054092415	1	2622	1.0
-1	113	40.000079916091636	0	2622	1.0
4	114	41.00010237493552	0	2622	1.0
2	115	42.00010366598144	0	2622	1.0
-1	116	43.00010899989866	0	2622	1.0
4	117	44.000133166089654	0	2622	1.0
2	118	45.00011279108003	0	2622	1.0
-1	137	46.00009374995716	0	2622	1.0
4	138	47.000121500110254	0	2622	1.0
-1	142	48.000110999913886	0	2622	1.0
-1	146	49.00012133293785	0	2622	1.0
1	147	50.000115083064884	0	2622	1.0
4	148	51.00008879089728	0	2622	1.0
4	149	52.00008220807649	0	2622	1.0
3	150	53.00011233310215	0	2622	1.0
4	151	54.00011287489906	0	2622	1.0
4	152	55.00011345790699	0	2622	1.0
-1	165	56.00009804102592	0	2622	1.0
-1	166	57.000111415982246	1	2622	1.0
-1	168	58.00010899989866	0	2622	1.0
-1	175	59.00011812499724	0	2622	1.0
