COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
-1	2	1.0001144160050899	1	2621	1.0
-1	4	2.0000662910752	1	2621	1.0
-1	9	3.0001087500713766	2	2621	1.0
-1	10	4.000100041041151	1	2621	1.0
-1	13	5.000094624934718	0	2621	1.0
-1	24	6.000115915900096	1	2621	1.0
-1	29	7.000071125105023	0	2621	1.0
4	30	8.000094583025202	0	2621	1.0
-1	37	9.000099000055343	0	2621	1.0
-1	47	10.000102249905467	0	2621	1.0
-1	51	11.000081333098933	0	2621	1.0
1	52	12.000076832948253	0	2621	1.0
-1	54	13.00009779096581	1	2621	1.0
-1	62	14.00009666592814	1	2621	1.0
-1	66	15.000125833088532	1	2621	1.0
-1	72	16.00010291603394	2	2621	1.0
-1	75	17.00007824995555	3	2621	1.0
-1	76	18.000113666057587	2	2621	1.0
-1	80	19.000080457888544	1	2621	1.0
-1	84	20.000162665965036	1	2621	1.0
-1	85	21.00007441593334	1	2621	1.0
-1	86	22.000092833070084	0	2621	1.0
-1	110	23.000103540951386	3	2621	1.0
-1	111	24.000091166002676	4	2621	1.0
-1	112	25.000106333056465	6	2621	1.0
-1	114	26.00010533304885	5	2621	1.0
-1	115	27.000084582949057	4	2621	1.0
-1	116	28.000092457979918	4	2621	1.0
-1	122	29.00011683302	3	2621	1.0
-1	123	30.000060165999457	4	2621	1.0
-1	124	31.00009400001727	3	2621	1.0
-1	137	32.00010291603394	2	2621	1.0
-1	146	33.00009108311497	2	2621	1.0
-1	149	34.00008920789696	2	2621	1.0
-1	154	35.00008829100989	2	2621	1.0
-1	167	36.00010862504132	2	2621	1.0
-1	174	37.00009833299555	1	2621	1.0
-1	178	38.00010975007899	1	2621	1.0
-1	189	39.00009254110046	0	2621	1.0
-1	195	40.000087708001956	1	2621	1.0
-1	196	41.000097915995866	1	2621	1.0
-1	197	42.00009608292021	3	2621	1.0
-1	198	43.00011866609566	4	2621	1.0
-1	208	44.0000921250321	5	2621	1.0
-1	209	45.00009200000204	5	2621	1.0
-1	211	46.000133333029225	5	2621	1.0
-1	213	47.00009325006977	5	2621	1.0
-1	216	48.000093332957476	8	2621	1.0
-1	218	49.00009887502529	8	2621	1.0
-1	223	50.000086582964286	8	2621	1.0
-1	229	51.00010662502609	10	2621	1.0
-1	232	52.000115416012704	9	2621	1.0
-1	235	53.000087790889665	9	2621	1.0
-1	237	54.000102708116174	9	2621	1.0
-1	238	55.000082083046436	8	2621	1.0
-1	239	56.000095332972705	7	2621	1.0
-1	240	57.000067291082814	6	2621	1.0
-1	247	58.00007637497038	7	2621	1.0
-1	250	59.000076208030805	6	2621	1.0
