COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
2	1	0.20690250210464	0	2632	0.2
-1	2	0.4026474617421627	0	2632	0.2
4	3	0.6023149844259024	0	2632	0.2
-1	7	0.8029524609446526	0	2632	0.2
-1	9	1.0064874636009336	0	2632	0.2
-1	10	1.2041299743577838	0	2632	0.2
1	11	1.4022749941796064	0	2632	0.2
4	12	1.603102502413094	0	2632	0.2
4	13	1.8020274583250284	0	2632	0.2
4	14	2.0026874961331487	0	2632	0.2
4	15	2.2049524867907166	0	2632	0.2
4	16	2.402467494830489	0	2632	0.2
4	17	2.602152479812503	0	2632	0.2
-1	27	2.802947466261685	0	2632	0.2
-1	28	3.0019749607890844	0	2632	0.2
-1	31	3.201989997178316	0	2632	0.2
2	32	3.401884976774454	0	2632	0.2
4	33	3.6017599795013666	0	2632	0.2
4	34	3.802084978669882	0	2632	0.2
-1	38	4.002919974736869	0	2632	0.2
2	39	4.202664960175753	0	2632	0.2
4	40	4.402282498776913	0	2632	0.2
-1	44	4.603382460772991	0	2632	0.2
1	45	4.804232460446656	0	2632	0.2
-1	49	5.002477504312992	0	2632	0.2
2	50	5.2029474545270205	0	2632	0.2
1	51	5.401959959417582	0	2632	0.2
2	52	5.603517475537956	0	2632	0.2
4	53	5.803042505867779	0	2632	0.2
4	54	6.002637483179569	0	2632	0.2
4	55	6.202147495932877	0	2632	0.2
1	56	6.402422455139458	0	2632	0.2
4	57	6.6027750028297305	0	2632	0.2
-1	66	6.801829976029694	0	2632	0.2
4	67	7.0035124802961946	0	2632	0.2
3	68	7.202277481555939	0	2632	0.2
4	69	7.402414977550507	0	2632	0.2
-1	74	7.602510005235672	1	2632	0.2
-1	75	7.802374977618456	2	2632	0.2
-1	76	8.001874973997474	2	2632	0.2
-1	77	8.201974974945188	1	2632	0.2
-1	79	8.40305496007204	1	2632	0.2
-1	82	8.60207496676594	0	2632	0.2
4	83	8.802047464996576	0	2632	0.2
4	84	9.001609976403415	0	2632	0.2
-1	90	9.202649993821979	0	2632	0.2
1	91	9.402142502367496	0	2632	0.2
4	92	9.60159245878458	0	2632	0.2
4	93	9.80196749791503	0	2632	0.2
-1	98	10.00201248563826	0	2632	0.2
-1	100	10.201814998872578	0	2632	0.2
-1	103	10.402659955434501	0	2632	0.2
2	104	10.60192247852683	0	2632	0.2
-1	106	10.802222457714379	0	2632	0.2
-1	108	11.00170997902751	1	2632	0.2
-1	109	11.201442475430667	0	2632	0.2
4	110	11.402115002274513	0	2632	0.2
-1	114	11.602657497860491	1	2632	0.2
-1	115	11.801717458292842	1	2632	0.2
-1	116	12.003094973042607	1	2632	0.2
-1	119	12.202920005656779	0	2632	0.2
-1	123	12.401962503790855	0	2632	0.2
-1	124	12.601492493413389	0	2632	0.2
4	125	12.801947453990579	0	2632	0.2
4	126	13.001592485234141	0	2632	0.2
4	127	13.20172247942537	0	2632	0.2
4	128	13.402172466740012	0	2632	0.2
4	129	13.601982481777668	0	2632	0.2
-1	137	13.802172476425767	0	2632	0.2
-1	138	14.001872465014458	1	2632	0.2
-1	139	14.20170750003308	1	2632	0.2
-1	140	14.402445000596344	1	2632	0.2
-1	143	14.601647453382611	0	2632	0.2
4	144	14.801944973878562	0	2632	0.2
-1	149	15.001414977014065	0	2632	0.2
-1	150	15.201937495730817	0	2632	0.2
4	151	15.402444954961538	0	2632	0.2
2	152	15.60227747540921	0	2632	0.2
2	153	15.802299957722425	0	2632	0.2
4	154	16.001779977232218	0	2632	0.2
3	155	16.202147458679974	0	2632	0.2
4	156	16.40183495823294	0	2632	0.2
-1	165	16.60177997779101	0	2632	0.2
2	166	16.801752476021647	0	2632	0.2
3	167	17.00150747783482	0	2632	0.2
1	168	17.202127506025136	0	2632	0.2
3	169	17.403409983962774	0	2632	0.2
-1	174	17.602094993926585	0	2632	0.2
3	175	17.80229250434786	0	2632	0.2
4	176	18.001737473532557	0	2632	0.2
4	177	18.202174985781312	0	2632	0.2
4	178	18.401812501251698	0	2632	0.2
-1	185	18.602524981833994	0	2632	0.2
4	186	18.801780003122985	0	2632	0.2
2	187	19.00182000361383	0	2632	0.2
2	188	19.20304499566555	0	2632	0.2
-1	192	19.403264997527003	0	2632	0.2
-1	194	19.601624999195337	1	2632	0.2
-1	195	19.801624976098537	0	2632	0.2
4	196	20.001537473872304	0	2632	0.2
1	197	20.202802503481507	0	2632	0.2
2	198	20.402872497215867	0	2632	0.2
4	199	20.601974995806813	0	2632	0.2
2	200	20.80211250577122	0	2632	0.2
-1	208	21.001864979043603	0	2632	0.2
1	209	21.20177250355482	0	2632	0.2
4	210	21.402784986421466	0	2632	0.2
-1	214	21.601884956471622	0	2632	0.2
