COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
-1	1	1.0069575067609549	1	2631	1.0
-1	3	2.0042549958452582	2	2631	1.0
-1	5	3.004519985988736	2	2631	1.0
-1	7	4.004727476276457	2	2631	1.0
-1	8	5.003244965337217	4	2631	1.0
-1	13	6.003217496909201	5	2631	1.0
-1	17	7.00360247399658	5	2631	1.0
-1	18	8.002729984000325	6	2631	1.0
-1	19	9.00307746604085	7	2631	1.0
-1	20	10.003287484869361	8	2631	1.0
-1	22	11.003490001894534	9	2631	1.0
-1	27	12.003842457197607	10	2631	1.0
-1	28	13.003599965013564	12	2631	1.0
-1	29	14.004854997619987	12	2631	1.0
-1	33	15.00353999901563	15	2631	1.0
-1	35	16.003939979709685	16	2631	1.0
-1	36	17.0035499939695	16	2631	1.0
-1	39	18.00304998178035	17	2631	1.0
-1	40	19.00348248425871	19	2631	1.0
-1	43	20.00352246221155	19	2631	1.0
-1	44	21.003857455216348	19	2631	1.0
-1	47	22.003514994867146	20	2631	1.0
-1	49	23.002924975007772	21	2631	1.0
-1	50	24.00308999698609	23	2631	1.0
-1	51	25.003914954140782	25	2631	1.0
-1	54	26.00340749602765	26	2631	1.0
-1	56	27.003285004757345	27	2631	1.0
-1	57	28.003032482229173	27	2631	1.0
-1	58	29.00396250654012	26	2631	1.0
-1	59	30.003212462179363	28	2631	1.0
-1	62	31.004694965668023	27	2631	1.0
-1	63	32.00372748076916	30	2631	1.0
-1	66	33.00344747956842	30	2631	1.0
-1	68	34.003164963796735	29	2631	1.0
-1	70	35.00362248625606	29	2631	1.0
-1	72	36.00351245608181	31	2631	1.0
-1	74	37.00381998438388	31	2631	1.0
-1	75	38.003419982269406	34	2631	1.0
-1	78	39.004980004392564	35	2631	1.0
-1	83	40.00433495733887	36	2631	1.0
-1	85	41.00472750607878	37	2631	1.0
-1	87	42.00459498446435	39	2631	1.0
-1	88	43.003714978694916	41	2631	1.0
-1	89	44.003407498821616	41	2631	1.0
-1	92	45.00259248074144	42	2631	1.0
-1	94	46.00309248548001	43	2631	1.0
-1	95	47.00288495980203	45	2631	1.0
-1	96	48.00276749767363	47	2631	1.0
-1	97	49.00245497468859	50	2631	1.0
-1	99	50.00304996035993	51	2631	1.0
-1	100	51.00244746543467	52	2631	1.0
-1	101	52.00308000203222	54	2631	1.0
-1	106	53.00285495817661	55	2631	1.0
-1	107	54.00250248145312	58	2631	1.0
-1	110	55.003307461738586	57	2631	1.0
-1	116	56.002714983187616	59	2631	1.0
-1	117	57.00295499525964	59	2631	1.0
-1	119	58.004004964604974	61	2631	1.0
-1	124	59.00359247345477	62	2631	1.0
