COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
1	1	1.0000966659281403	0	2622	1.0
-1	8	2.0000860830768943	0	2622	1.0
-1	12	3.000097499927506	0	2622	1.0
-1	17	4.000076707918197	1	2622	1.0
-1	21	5.00009062490426	2	2622	1.0
-1	24	6.000078999903053	3	2622	1.0
-1	25	7.000076791038737	4	2622	1.0
-1	26	8.000068916007876	4	2622	1.0
-1	33	9.000069082947448	7	2622	1.0
-1	36	10.000074540963396	8	2622	1.0
-1	39	11.000077750068158	8	2622	1.0
-1	43	12.000080707948655	9	2622	1.0
-1	48	13.000084124971181	10	2622	1.0
-1	49	14.000097207957879	10	2622	1.0
-1	50	15.000068957917392	11	2622	1.0
-1	52	16.000074290903285	11	2622	1.0
-1	53	17.000078999903053	12	2622	1.0
-1	56	18.000063125044107	12	2622	1.0
-1	64	19.00006091594696	14	2622	1.0
-1	66	20.000062375096604	15	2622	1.0
-1	68	21.000065041007474	15	2622	1.0
-1	73	22.000063499901444	14	2622	1.0
-1	74	23.00006308290176	14	2622	1.0
-1	75	24.000063207931817	14	2622	1.0
-1	78	25.000065291067585	15	2622	1.0
-1	86	26.00006812508218	18	2622	1.0
-1	91	27.000074124895036	19	2622	1.0
-1	99	28.000063416082412	20	2622	1.0
-1	100	29.000061332946643	20	2622	1.0
-1	103	30.000061291037127	19	2622	1.0
-1	106	31.000064583029598	20	2622	1.0
-1	107	32.00007216609083	20	2622	1.0
-1	112	33.00006725010462	19	2622	1.0
-1	114	34.00008704094216	22	2622	1.0
-1	115	35.00005808309652	23	2622	1.0
-1	121	36.00006283307448	22	2622	1.0
-1	136	37.0000875829719	22	2622	1.0
-1	140	38.000066332984716	23	2622	1.0
-1	145	39.00006525008939	24	2622	1.0
-1	146	40.000076290918514	24	2622	1.0
-1	152	41.00006654090248	24	2622	1.0
-1	153	42.00006562494673	25	2622	1.0
-1	154	43.00006870809011	28	2622	1.0
-1	155	44.00008966610767	31	2622	1.0
-1	156	45.00006683310494	32	2622	1.0
-1	158	46.00006370805204	31	2622	1.0
-1	160	47.00006233295426	32	2622	1.0
-1	164	48.00006649992429	32	2622	1.0
-1	170	49.00007945811376	32	2622	1.0
-1	180	50.00006412505172	33	2622	1.0
-1	185	51.00006170803681	35	2622	1.0
-1	189	52.00006604101509	37	2622	1.0
-1	195	53.00006949994713	38	2622	1.0
-1	199	54.00005866610445	41	2622	1.0
-1	200	55.0000645830296	43	2622	1.0
-1	201	56.000060708029196	44	2622	1.0
-1	203	57.00006258301437	44	2622	1.0
-1	209	58.00007424992509	44	2622	1.0
-1	218	59.00007154094055	43	2622	1.0
