COMMAND	LOGICAL_TIME	TRUE_TIME	QUEUE_SIZE	SELF_PORT	SELF_INTERVAL
4	1	0.16690545808523893	0	2623	0.16666666666666666
4	2	0.3334230000618845	0	2623	0.16666666666666666
1	3	0.5000847910996526	0	2623	0.16666666666666666
1	4	0.66676279110834	0	2623	0.16666666666666666
4	5	0.833397707901895	0	2623	0.16666666666666666
4	6	1.0000877908896655	0	2623	0.16666666666666666
4	7	1.1667545000091195	0	2623	0.16666666666666666
3	8	1.3334109159186482	0	2623	0.16666666666666666
4	9	1.5000609999988228	0	2623	0.16666666666666666
4	10	1.6667217079084367	0	2623	0.16666666666666666
4	11	1.833429791033268	0	2623	0.16666666666666666
3	12	2.000075458083302	0	2623	0.16666666666666666
1	13	2.1667297910898924	0	2623	0.16666666666666666
4	14	2.3334275409579277	0	2623	0.16666666666666666
1	15	2.5000743330456316	0	2623	0.16666666666666666
4	16	2.666728208074346	0	2623	0.16666666666666666
4	17	2.833406083052978	0	2623	0.16666666666666666
4	18	3.0000692079775035	0	2623	0.16666666666666666
4	19	3.1667261249385774	0	2623	0.16666666666666666
4	20	3.3333916659466922	0	2623	0.16666666666666666
2	21	3.500056666089222	0	2623	0.16666666666666666
-1	22	3.666748750023544	0	2623	0.16666666666666666
4	23	3.8333959579467773	0	2623	0.16666666666666666
2	24	4.0000682501122355	0	2623	0.16666666666666666
4	25	4.166728457901627	0	2623	0.16666666666666666
4	26	4.333389291074127	0	2623	0.16666666666666666
4	27	4.500084874918684	0	2623	0.16666666666666666
4	28	4.666756541002542	0	2623	0.16666666666666666
-1	29	4.833443500101566	0	2623	0.16666666666666666
4	30	5.000085375038907	0	2623	0.16666666666666666
4	31	5.166723458096385	0	2623	0.16666666666666666
4	32	5.333423583069816	0	2623	0.16666666666666666
3	33	5.500094375107437	0	2623	0.16666666666666666
4	34	5.666766375070438	0	2623	0.16666666666666666
4	35	5.833417749963701	0	2623	0.16666666666666666
3	36	6.000105082988739	0	2623	0.16666666666666666
4	37	6.166771250078455	0	2623	0.16666666666666666
4	38	6.3334412078838795	0	2623	0.16666666666666666
3	39	6.50011625001207	0	2623	0.16666666666666666
-1	40	6.666759832995012	0	2623	0.16666666666666666
4	41	6.833397374954075	0	2623	0.16666666666666666
4	42	7.000072707887739	0	2623	0.16666666666666666
-1	43	7.166748540941626	0	2623	0.16666666666666666
4	44	7.333404625067487	0	2623	0.16666666666666666
4	45	7.500063874991611	0	2623	0.16666666666666666
4	46	7.666724916081876	0	2623	0.16666666666666666
-1	47	7.8334190000314265	0	2623	0.16666666666666666
2	48	8.00006508291699	0	2623	0.16666666666666666
4	49	8.166750124888495	0	2623	0.16666666666666666
3	50	8.333420499926433	0	2623	0.16666666666666666
4	51	8.500069415895268	0	2623	0.16666666666666666
3	52	8.666734749916941	0	2623	0.16666666666666666
4	53	8.833398458082229	0	2623	0.16666666666666666
4	54	9.000066332984716	0	2623	0.16666666666666666
4	55	9.166740499902517	0	2623	0.16666666666666666
2	56	9.333389583043754	0	2623	0.16666666666666666
4	57	9.500062125036493	0	2623	0.16666666666666666
4	58	9.666730457916856	0	2623	0.16666666666666666
-1	59	9.833400415955111	0	2623	0.16666666666666666
4	60	10.000063583021984	0	2623	0.16666666666666666
4	61	10.166720458073542	0	2623	0.16666666666666666
4	62	10.33338737511076	0	2623	0.16666666666666666
1	63	10.50005712499842	0	2623	0.16666666666666666
3	64	10.666723374975845	0	2623	0.16666666666666666
4	65	10.833405916113406	0	2623	0.16666666666666666
3	66	11.000077500008047	0	2623	0.16666666666666666
4	67	11.166728249983862	0	2623	0.16666666666666666
3	68	11.333398415939882	0	2623	0.16666666666666666
4	69	11.500068749999627	0	2623	0.16666666666666666
4	70	11.666735207894817	0	2623	0.16666666666666666
4	71	11.833415416069329	0	2623	0.16666666666666666
4	72	12.000058457953855	0	2623	0.16666666666666666
2	73	12.166728791082278	0	2623	0.16666666666666666
-1	74	12.333410790888593	0	2623	0.16666666666666666
4	75	12.50006474996917	0	2623	0.16666666666666666
4	76	12.666721041081473	0	2623	0.16666666666666666
4	77	12.833398499991745	0	2623	0.16666666666666666
4	78	13.000081290956587	0	2623	0.16666666666666666
-1	79	13.166733999969438	0	2623	0.16666666666666666
4	80	13.333399374969304	0	2623	0.16666666666666666
